molecule,Group,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600
1,Karzinom,15.4535079,15.45973683,11.80562339,11.59965869,8.477919761,21.09072642,50.31760108,35.57948626,11.5907918,53.73390404,25.93168757,2.850828043,19.23932877
2,Karzinom,21.98480225,20.46210133,10.57818706,12.70638761,8.94551124,27.48537557,50.17159937,36.87001978,12.33965119,61.19274183,25.43442341,1.969037377,21.77044583
3,Karzinom,29.33362245,26.36968407,10.60117495,14.0254209,13.60904025,37.28883996,77.8696931,56.78989246,18.82387187,86.016961,31.54655505,2.351515105,24.95256476
4,Karzinom,38.72856497,-3.316977325,16.19554444,20.49515482,40.35836699,67.77773874,128.255739,57.19500207,17.83817845,103.1131233,35.51843697,-11.76721384,24.26738033
5,Karzinom,47.27055455,38.15732945,11.94540194,17.64403111,18.51279994,59.15712644,131.6299339,89.03923849,27.47471253,120.9022183,41.13551152,1.449266192,32.39306148
6,Karzinom,72.06660574,41.27951098,25.19060291,15.20563019,25.89061548,43.51242037,80.08561991,59.28267667,-8.084499914,80.25522614,33.42374754,-3.093529759,34.40270125
7,Karzinom,35.74018667,32.35048559,12.72127803,13.23010717,19.44736888,50.78816283,121.3049012,80.85202619,28.41594633,117.9697922,37.96246464,3.224639948,31.38340935
8,Karzinom,40.63872653,38.95372198,14.03713459,16.38295105,22.26872074,58.163388,133.814364,84.11781302,30.94688406,118.2691249,37.91293685,2.767248924,29.58038923
9,Karzinom,30.30617044,30.30868164,11.25941297,13.74347115,13.92720836,36.12848417,85.52159543,56.69237529,21.32434219,85.92317141,31.43839325,3.50280967,27.4997483
10,Karzinom,37.5068491,41.34139229,14.14860562,16.93368529,19.49721424,53.76476688,121.7114763,76.61946624,28.46970927,110.3866553,35.8782253,3.153517918,28.84834959
11,Karzinom,29.3869564,30.2966119,12.61372378,14.23455786,13.46017952,37.10116111,84.29495175,54.51108415,21.61446153,82.86569042,31.1455065,3.392713398,25.37790223
12,Karzinom,12.78675248,31.7519941,3.620136715,9.815052305,-4.725720321,46.98491763,54.32648203,53.69560823,30.69887697,47.83266204,26.62796542,-5.564736807,22.16790815
13,Karzinom,28.77639662,44.13009775,17.45545611,22.11030723,25.56803618,59.00419514,118.8897271,82.36576342,34.15839306,96.59085538,36.16493286,3.58761855,27.4299647
14,Karzinom,29.32016842,39.96316033,13.23293916,15.53260948,27.34643811,51.09668353,114.6829417,85.83363717,34.25574247,101.5969818,32.11286233,2.903956021,26.42307966
15,Karzinom,30.38061007,37.52994663,14.28495858,19.54879854,16.62568595,44.18861711,93.40658321,67.29103562,23.55985724,77.73156957,34.88752768,5.031801596,24.96969177
16,Karzinom,25.7041867,32.50872267,11.67253748,14.9913105,18.80646585,36.26702485,84.84586041,67.0798136,24.06764469,80.95174783,32.34177357,5.008709814,24.24361761
17,Karzinom,22.26219546,33.27136659,13.87047057,15.46948578,18.98349995,47.11576016,96.64245265,74.41768654,27.22283653,93.0899538,34.39150574,4.092177022,28.84602105
18,Karzinom,28.78981473,47.42577254,21.30628843,24.58624629,16.05617648,58.831416,112.414774,80.93332513,31.62175528,98.77400391,42.00264821,1.797272913,30.13556384
19,Karzinom,25.45029925,50.38854335,26.58032668,25.03353467,13.75623078,68.78759545,118.6601446,89.95341065,38.45701355,108.101239,50.60988256,1.890967217,33.55305767
20,Karzinom,22.19551657,30.88128119,12.17637613,10.37252613,11.74654326,41.9598799,91.1829994,80.94256402,27.22318334,104.374967,45.98391155,0.443878014,22.96069181
21,Karzinom,29.33103443,42.60599988,24.40650669,28.90558019,6.581884817,71.35948237,122.3267743,89.68664282,39.76291382,107.994923,41.23715581,-3.078288364,38.76985575
22,Karzinom,20.85765715,35.70496151,3.562220381,17.61246445,-2.245107049,24.67964502,61.1042591,47.18829751,20.68057284,58.63733716,12.46588908,-3.582236922,16.86849401
23,Karzinom,34.68608297,46.55446897,28.33565467,22.89925541,10.91556286,71.48460223,104.3415261,85.96381469,42.69326194,120.009446,40.32832719,3.962844974,34.05083658
24,Karzinom,20.51127561,51.23059962,30.95923054,16.70012122,13.94024479,59.44281101,92.97207079,99.74690236,37.50028542,124.8802922,42.82632827,4.552936231,35.42910879
25,Karzinom,43.10563614,51.08173109,23.70312735,15.68635053,10.323132,71.8021994,119.4346605,92.80686067,52.56845311,105.9334851,34.40307828,10.23637476,19.91910705
26,Karzinom,75.9913403,77.45682363,24.67427401,27.46050828,34.36480139,134.0744691,367.7645943,267.8586329,90.88667412,358.4330953,109.5913783,-2.841909322,101.0611932
27,Karzinom,117.138014,128.4072681,17.78847083,49.77909463,27.74376207,149.7778887,430.3244456,346.3853313,129.2879558,404.0011392,135.3737666,-20.77017989,128.2004874
28,Karzinom,103.344983,127.436033,10.43501887,38.21711879,35.30293695,126.2063788,414.8356514,346.5710473,132.0239783,417.7865661,142.2244331,-25.71287001,130.1333402
29,Karzinom,74.21956567,63.00159359,33.19668677,29.40959686,21.44406309,90.60125908,279.4334607,196.5330793,79.2689613,234.4726475,98.72800545,36.55718187,80.3030141
30,Karzinom,83.76887849,71.96526652,41.98115367,18.84960444,26.49212249,134.4642457,324.1398769,207.9069522,51.86723347,237.3679353,73.18768081,14.77336943,60.3576332
